station_id,lat,lon,zipcode
293,40.73020661,-73.99102628,10003
293,40.731,-73.992,10003
295,40.71406667,-73.99293911,10002
296,40.71413089,-73.9970468,10002
297,40.734,-73.986,10003
297,40.734232,-73.986923,10003
298,40.68683208,-73.9796772,11227
301,40.72217444,-73.98368779,10009
302,40.72082834,-73.97793172,10009
303,40.72362738,-73.99949601,10012
304,40.70463334,-74.01361706,10275
305,40.76095756,-73.96724467,10022
305,40.761,-73.968,10022
307,40.71427487,-73.98990025,10002
308,40.71307916,-73.99851193,10038
309,40.7149787,-74.013012,10282
310,40.68926942,-73.98912867,11208
311,40.7172274,-73.98802084,10002
312,40.722055,-73.989111,10002
313,40.69610226,-73.96751037,11238
314,40.69383,-73.990539,11201
315,40.70355377,-74.00670227,10041
316,40.70955958,-74.00653609,10003
316,40.71,-74.007,10038
317,40.72453734,-73.98185424,10009
319,40.711066,-74.009447,10038
320,40.717571,-74.005549,10013
321,40.69991755,-73.98971773,11201
323,40.69236178,-73.98631746,11201
324,40.689888,-73.981013,11221
325,40.73624527,-73.98473765,10003
326,40.72953837,-73.98426726,10009
327,40.7153379,-74.01658354,10282
327,40.716,-74.016,10282
328,40.72405549,-74.00965965,10005
330,40.71450451,-74.00562789,10013
331,40.71173107,-73.99193043,10002
332,40.71219906,-73.97948148,10002
334,40.74238787,-73.99726235,10011
335,40.728,-73.995,10012
335,40.72903917,-73.99404649,10003
336,40.73047747,-73.99906065,10003
337,40.7037992,-74.00838676,10005
339,40.72580614,-73.97422494,10009
340,40.71269042,-73.98776323,10002
341,40.71782143,-73.97628939,10002
342,40.71739973,-73.98016555,10002
343,40.69794,-73.96986848,11205
344,40.6851443,-73.95380904,11221
346,40.73652889,-74.00618026,10014
346,40.737,-74.007,10014
347,40.728846,-74.008591,10014
349,40.71850211,-73.98329859,10002
350,40.71559509,-73.9870295,10002
351,40.70530954,-74.00612572,10045
353,40.68539567,-73.97431458,11217
354,40.69363137,-73.96223558,11205
355,40.71602118,-73.99974372,10013
356,40.71622644,-73.98261206,10002
357,40.73261787,-73.99158043,10003
358,40.73291553,-74.00711384,10014
358,40.734,-74.007,10014
359,40.75510267,-73.97498696,10017
360,40.70717936,-74.00887308,10045
361,40.716,-73.992,10002
361,40.71605866,-73.99190759,10002
362,40.75172632,-73.98753523,10019
362,40.752,-73.989,10018
363,40.70834698,-74.01713445,10280
364,40.68900443,-73.96023854,11221
365,40.68223166,-73.9614583,11207
366,40.693261,-73.968896,11205
367,40.75828065,-73.97069431,10022
368,40.73038599,-74.00214988,10014
369,40.73224119,-74.00026394,10011
372,40.69454609,-73.95801365,11225
373,40.69331716,-73.95381995,11205
376,40.70862144,-74.00722156,10038
377,40.72243797,-74.00566443,10005
379,40.749156,-73.9916,10001
380,40.73401143,-74.00293877,10014
382,40.73492695,-73.99200509,10003
383,40.735238,-74.000271,10014
385,40.75797322,-73.96603308,10022
386,40.71494807,-74.00234482,10278
387,40.71273266,-74.0046073,10000
388,40.74971775,-74.00295035,10001
389,40.71044554,-73.96525063,11207
390,40.69221589,-73.9842844,11201
391,40.69760127,-73.99344559,11201
391,40.698,-73.992,11201
392,40.695065,-73.987167,11201
393,40.72299208,-73.97995466,10009
394,40.72521311,-73.97768752,10009
396,40.68034242,-73.95576894,11216
397,40.68415748,-73.96922273,11207
398,40.69165183,-73.9999786,11231
399,40.68851534,-73.9647628,11238
400,40.71926081,-73.98178024,10002
401,40.719,-73.989,10002
401,40.72019576,-73.98997825,10002
402,40.7403432,-73.98955109,10010
403,40.72502876,-73.99069656,10009
405,40.739323,-74.008119,10014
406,40.69512845,-73.99595065,11201
407,40.700469,-73.991454,11201
408,40.71076228,-73.99400398,10002
409,40.6906495,-73.95643107,11205
410,40.72066442,-73.98517977,10002
411,40.72228087,-73.97668709,10009
412,40.7158155,-73.99422366,10002
414,40.70281858,-73.98765762,11201
415,40.7047177,-74.00926027,10038
416,40.68753406,-73.97265183,11238
417,40.71291224,-74.01020234,10007
418,40.70224,-73.982578,11201
419,40.69580705,-73.97355569,11205
420,40.68764484,-73.96968902,11238
421,40.69573398,-73.97129668,11238
422,40.77,-73.989,10019
422,40.770513,-73.988038,10019
423,40.76584941,-73.98690506,10019
426,40.71754834,-74.01322069,10282
427,40.701907,-74.013942,10004
432,40.72621788,-73.98379855,10009
434,40.743,-74.004,10019
434,40.74317449,-74.00366443,10199
435,40.74173969,-73.99415556,10011
436,40.68216564,-73.95399026,11233
437,40.68098339,-73.95004798,11233
438,40.72779126,-73.98564945,10003
439,40.7262807,-73.98978041,10009
440,40.75255434,-73.97282625,10017
441,40.756014,-73.967416,10022
442,40.746647,-73.993915,10001
443,40.70853074,-73.96408963,11249
445,40.72740794,-73.98142006,10009
446,40.74487634,-73.99529885,10011
447,40.76370739,-73.9851615,10019
448,40.75660359,-73.9979009,10018
448,40.758,-73.998,10018
450,40.761,-73.989,10036
450,40.76227205,-73.98788205,10019
453,40.74475148,-73.99915362,10011
453,40.746,-73.998,10011
454,40.75455731,-73.96592976,10022
455,40.75001986,-73.96905301,10017
456,40.7597108,-73.97402311,10055
458,40.751396,-74.005226,10001
459,40.746745,-74.007756,10011
460,40.71285887,-73.96590294,11211
461,40.73587678,-73.98205027,10010
462,40.74691959,-74.00451887,10011
464,40.75934501,-73.96759673,10022
465,40.75513557,-73.98658032,10036
466,40.74395411,-73.99144871,10001
467,40.68312489,-73.97895137,11213
468,40.764,-73.983,10019
468,40.7652654,-73.98192338,10107
469,40.76344058,-73.98268129,10107
470,40.74345335,-74.00004031,10011
471,40.71286844,-73.95698119,11211
472,40.7457121,-73.98194829,10016
473,40.72110063,-73.9919254,10012
474,40.7451677,-73.98683077,10035
474,40.746,-73.986,10035
476,40.74394314,-73.97966069,10016
477,40.755,-73.989,10018
477,40.75640548,-73.9900262,10036
478,40.76030096,-73.99884222,10018
478,40.761,-73.998,10036
479,40.76019252,-73.9912551,10036
480,40.76669671,-73.99061728,10019
481,40.71260486,-73.96264403,11211
482,40.73935542,-73.99931783,10011
483,40.73223272,-73.98889957,10009
484,40.75500254,-73.98014437,10036
485,40.749,-73.983,10016
485,40.75038009,-73.98338988,10018
486,40.7462009,-73.98855723,10019
487,40.73314259,-73.97573881,10009
487,40.734,-73.977,10009
488,40.75645824,-73.99372222,10018
489,40.75066386,-74.00176802,10001
490,40.751551,-73.993934,10001
490,40.752,-73.995,10001
491,40.74,-73.986,10010
491,40.74096374,-73.98602213,10010
492,40.75019995,-73.99093085,10018
493,40.7568001,-73.98291153,10036
494,40.74734825,-73.99723551,10017
495,40.76269882,-73.99301222,10036
496,40.73726186,-73.99238967,10003
497,40.737,-73.989,10003
497,40.73704984,-73.99009296,10010
498,40.74854862,-73.98808416,10019
499,40.76915505,-73.98191841,10034
500,40.76228826,-73.98336183,10019
501,40.744219,-73.97121214,10017
502,40.714211,-73.981095,10002
502,40.714215,-73.981346,10002
503,40.73827428,-73.98751968,10003
504,40.731,-73.983,10003
504,40.73221853,-73.98165557,10009
505,40.749,-73.989,10001
505,40.74901271,-73.98848395,10019
507,40.73912601,-73.97973776,10010
508,40.76341379,-73.99667444,10036
508,40.764,-73.998,10036
509,40.7454973,-74.00197139,10199
513,40.767,-73.989,10019
513,40.768254,-73.988639,10019
514,40.76087502,-74.00277668,10036
515,40.76009437,-73.99461843,10036
516,40.75206862,-73.96784384,10017
517,40.751581,-73.97791,10037
517,40.752,-73.977,10017
518,40.74780373,-73.9734419,10016
519,40.751873,-73.977706,10037
519,40.752,-73.977,10017
520,40.75992262,-73.97648516,10019
522,40.75714758,-73.97207836,10022
523,40.75466591,-73.99138152,10018
524,40.75527307,-73.98316936,10036
525,40.755,-74.001,10018
525,40.75594159,-74.0021163,10001
526,40.74765947,-73.98490707,10016
528,40.74290902,-73.97706058,10016
528,40.743,-73.977,10003
529,40.7575699,-73.99098507,10036
530,40.77149671,-73.99046034,10019
531,40.71893904,-73.99266288,10002
532,40.710451,-73.960876,11249
533,40.75299641,-73.98721619,10019
534,40.70255065,-74.0127234,10004
536,40.74144387,-73.97536082,10002
539,40.71534825,-73.96024116,11249
540,40.74311555,-73.98215353,10037
545,40.736502,-73.97809472,10010
545,40.737,-73.977,10010
546,40.74444921,-73.98303529,10016
2000,40.70255088,-73.98940236,11201
2002,40.716887,-73.963198,11211
2003,40.73381219,-73.98054421,10009
2005,40.70531194,-73.97100056,11251
2006,40.76590936,-73.97634151,10107
2006,40.767,-73.977,10153
2008,40.70569254,-74.01677685,10280
2009,40.71117444,-73.99682619,10038
2010,40.72165481,-74.00234737,10013
2012,40.739445,-73.976806,10010
2017,40.75022392,-73.97121414,10017
2021,40.75929124,-73.98859651,10036
2022,40.759107,-73.959223,10155
2023,40.75968085,-73.97031366,10022
3002,40.711512,-74.015756,10005
3016,40.72036775,-73.96165073,11249
3040,40.66979964,-73.99497986,11215
3041,40.67890679,-73.94142771,11213
3042,40.6794268,-73.9298911,11207
3043,40.6814598,-73.934903,11206
3044,40.6800105,-73.938475,11216
3046,40.682601,-73.938037,11216
3047,40.6823687,-73.944118,11233
3048,40.68402,-73.94977,11216
3049,40.68488,-73.96304,11238
3050,40.6851532,-73.94111,11221
3052,40.686312,-73.935775,11221
3053,40.6900815,-73.947915,11216
3054,40.6894932,-73.942061,11221
3055,40.6883337,-73.950916,11216
3056,40.69072549,-73.95133465,11216
3057,40.69128258,-73.9452416,11221
3058,40.69237074,-73.93705428,11221
3059,40.6933982,-73.939877,11221
3060,40.69425403,-73.94626915,11221
3061,40.69622937,-73.94371094,11206
3062,40.69539817,-73.94954908,11237
3063,40.69527008,-73.95238108,11235
3064,40.69681963,-73.93756926,11237
3065,40.70029511,-73.95032283,11211
3066,40.69957608,-73.94708417,11216
3067,40.7016657,-73.9437303,11207
3068,40.7031724,-73.940636,11211
3069,40.70411791,-73.94818595,11221
3070,40.70510918,-73.94407279,11206
3071,40.70538077,-73.94976519,11206
3072,40.70583339,-73.94644578,11222
3074,40.70767788,-73.94016171,11206
3075,40.70708701,-73.95796783,11249
3076,40.70870368,-73.9448625,11206
3077,40.70877084,-73.95095259,11211
3078,40.70924826,-73.96063149,11207
3080,40.70934,-73.95608,11211
3081,40.711863,-73.944024,11206
3082,40.71167351,-73.95141312,11211
3083,40.71247661,-73.94100005,11211
3085,40.71469,-73.95739,11249
3086,40.715143,-73.944507,11211
3087,40.71413311,-73.95234386,11211
3088,40.7160751,-73.952029,11211
3091,40.71764,-73.94882,11222
3092,40.7190095,-73.95852515,11249
3093,40.71745169,-73.95850939,11249
3094,40.7169811,-73.94485918,11211
3095,40.71929301,-73.94500379,11211
3096,40.71924,-73.95242,11211
3100,40.72481256,-73.94752622,11222
3101,40.72079821,-73.95484712,11211
3102,40.72179134,-73.9504154,11211
3105,40.724055,-73.955736,11222
3106,40.72325,-73.94308,11211
3107,40.72311651,-73.95212324,11249
3108,40.72557,-73.94434,11222
3109,40.72606,-73.95621,11222
3110,40.72708584,-73.95299117,11222
3110,40.728,-73.953,11222
3112,40.72906,-73.95779,11222
3113,40.73026,-73.95394,11222
3115,40.73232194,-73.9550858,11222
3116,40.73266,-73.95826,11222
3117,40.73564,-73.95866,11222
3118,40.73555,-73.95284,11109
3119,40.74232744,-73.95411749,11109
3121,40.74524768,-73.94733276,11101
3122,40.74436329,-73.95587325,11109
3123,40.74469738,-73.93540375,11101
3124,40.74731,-73.95451,11101
3125,40.74708586,-73.94977234,11101
3126,40.74718234,-73.9432635,11101
3127,40.74966,-73.9521,11109
3128,40.75052534,-73.94594845,11101
3129,40.75110165,-73.94073717,11101
3130,40.75325964,-73.94335788,11101
3131,40.7671284,-73.96224618,10021
3132,40.76350532,-73.97109243,10022
3134,40.76312584,-73.96526895,10065
3135,40.77112927,-73.95772297,10021
3136,40.766368,-73.971518,10035
3137,40.77282817,-73.96685276,10075
3139,40.77118288,-73.96409422,10021
3140,40.77140426,-73.9535166,10075
3141,40.76500525,-73.95818491,10029
3142,40.761,-73.962,10065
3142,40.7612274,-73.96094022,10065
3143,40.77632142,-73.96427393,10075
3144,40.77677702,-73.9590097,10028
3145,40.77862688,-73.95772073,10028
3146,40.77573034,-73.9567526,10028
3147,40.77801203,-73.95407149,10028
3148,40.77565541,-73.95068615,10028
3150,40.77536905,-73.94803392,10028
3151,40.7728384,-73.94989233,10075
3152,40.76873687,-73.96119945,10021
3153,40.76817547,-73.95910263,10021
3154,40.77314236,-73.95856158,10075
3155,40.76440023,-73.96648977,10021
3156,40.76663814,-73.95348296,10021
3157,40.77518615,-73.94446054,10028
3158,40.77163851,-73.98261428,10023
3159,40.77492513,-73.98266566,10023
3160,40.77896784,-73.97374737,10023
3161,40.78018397,-73.97728533,10023
3162,40.78339981,-73.98093133,10024
3163,40.7734066,-73.97782542,10023
3164,40.7770575,-73.97898475,10025
3165,40.77579377,-73.97620574,10023
3166,40.78057799,-73.98562431,10069
3167,40.77966809,-73.98093045,10023
3168,40.78472675,-73.96961715,10024
3169,40.78720869,-73.98128127,10024
3170,40.78499979,-73.97283406,10024
3171,40.78524672,-73.97667321,10024
3172,40.7785669,-73.97754961,10023
3173,40.77750703,-73.98888588,10069
3175,40.776,-73.983,10023
3175,40.77748046,-73.98288594,10023
3177,40.7867947,-73.977112,10024
3178,40.78414472,-73.98362492,10024
3179,40.698617,-73.941342,11206
3182,40.686931,-74.016966,11231
3221,40.743,-73.93561,11101
3223,40.75899656,-73.96865398,10022
3226,40.78275,-73.97137,10024
3231,40.7678008,-73.96592081,10021
3232,40.68962189,-73.98304269,11231
3233,40.75724568,-73.97805914,10017
3233,40.758,-73.977,10035
3235,40.75216528,-73.97992194,10017
3236,40.75898481,-73.99379969,10036
3241,40.686203,-73.944694,11216
3242,40.69102926,-73.99183363,11217
3243,40.75892386,-73.96226227,10022
3244,40.73143724,-73.99490342,10003
3245,40.71644423,-73.98233056,10002
3246,40.69428114,-73.99230033,11201
3249,40.68035608,-73.9476791,11216
3250,40.71690978,-73.98383796,10002
3254,40.69231661,-74.01486576,10004
3255,40.75058535,-73.99468482,10018
3256,40.72771408,-74.01129574,10282
3258,40.75018156,-74.00218427,10001
3259,40.74937024,-73.99923384,10001
3260,40.72706363,-73.99662137,10003
3263,40.72951496,-73.9907527,10003
3282,40.78307,-73.95939,10128
3283,40.7882213,-73.97041561,10024
3284,40.7814107,-73.95595908,10128
3285,40.78839,-73.9747,10024
3286,40.7806284,-73.9521667,10128
3287,40.789622,-73.97757,10024
3288,40.778301,-73.9488134,10128
3289,40.79017948,-73.97288918,10024
3290,40.7779453,-73.946041,10128
3292,40.7857851,-73.957481,10129
3293,40.7921,-73.9739,10023
3294,40.7835016,-73.955327,10128
3295,40.79127,-73.964839,10025
3296,40.78245418,-73.94891962,10128
3297,40.6686627,-73.97988067,11215
3298,40.686371,-73.99383324,11201
3299,40.78813,-73.95206,10129
3300,40.66514682,-73.97637606,11215
3301,40.7919557,-73.968087,10025
3302,40.7969347,-73.96434123,10025
3303,40.6849894,-73.99440329,11231
3304,40.668127,-73.98377641,11215
3305,40.7811223,-73.94965589,10128
3305,40.782,-73.95,10128
3306,40.6662078,-73.98199886,11215
3307,40.7941654,-73.974124,10025
3308,40.6861758,-73.99645295,11231
3309,40.7859201,-73.94860294,10129
3310,40.663779,-73.98396846,11215
3311,40.68763155,-74.0016256,11231
3312,40.7817212,-73.94594,10128
3313,40.6663181,-73.9854617,11215
3314,40.7937704,-73.971888,10025
3315,40.6847514,-73.99917254,11231
3317,40.6686273,-73.98700053,11215
3318,40.7839636,-73.9471673,10128
3319,40.666287,-73.98895053,11215
3320,40.79406661,-73.96286845,10025
3321,40.6831164,-73.99785267,11231
3322,40.668603,-73.9904394,11215
3323,40.7981856,-73.9605909,10025
3324,40.6685455,-73.99333264,11215
3325,40.7849032,-73.950503,10128
3326,40.67434,-74.00194698,11231
3327,40.7877214,-73.94728331,10029
3328,40.795,-73.9645,10025
3329,40.6829151,-73.99318208,11217
3330,40.6725058,-74.00494695,11231
3331,40.8013434,-73.97114574,10025
3332,40.68199044,-73.99079025,11217
3333,40.6747055,-74.0075572,11231
3335,40.6772744,-73.98282002,11215
3336,40.787801,-73.953559,10129
3337,40.67363551,-74.01195556,11231
3338,40.7862586,-73.94552579,10028
3339,40.6765304,-73.97846879,11217
3340,40.6753274,-74.0100698,11231
3341,40.795346,-73.96186,10025
3342,40.6777748,-74.0094613,11231
3343,40.7997568,-73.96211287,10025
3344,40.679043,-74.011169,11231
3345,40.78948542,-73.95242929,10037
3346,40.67514684,-73.97523209,11217
3347,40.6773429,-74.01275056,11231
3348,40.677236,-74.015665,11231
3349,40.6729679,-73.97087984,11217
3350,40.797,-73.971,10025
3350,40.7973721,-73.97041192,10025
3351,40.7869946,-73.94164802,10029
3352,40.67267243,-74.00879525,11231
3354,40.668132,-73.97363831,11215
3355,40.76800889,-73.96845281,10021
3356,40.7746671,-73.98470567,10023
3357,40.8008363,-73.96644925,10025
3358,40.6711978,-73.97484126,11215
3359,40.7691572,-73.96703464,10021
3360,40.7829391,-73.9786517,10024
3361,40.6740886,-73.9787282,11215
3362,40.7781314,-73.96069399,10028
3363,40.7904828,-73.95033068,10029
3364,40.6751622,-73.9814832,11215
3365,40.6703837,-73.97839676,11215
3366,40.8021174,-73.96818053,10025
3367,40.791,-73.953,10029
3367,40.7922553,-73.95249933,10029
3368,40.6728155,-73.98352355,11209
3369,40.7724607,-73.9468208,10028
3370,40.7727966,-73.95577801,10021
3371,40.67461342,-73.98501143,11215
3372,40.7689738,-73.95482273,10021
3373,40.6750705,-73.98775226,11215
3374,40.799484,-73.955613,10026
3374,40.8,-73.956,10026
3375,40.7699426,-73.96060712,10035
3376,40.76471852,-73.9622207,10065
3377,40.6786115,-73.99037292,11231
3378,40.773763,-73.96222088,10021
3379,40.7903051,-73.94755757,10029
3381,40.6777287,-73.99364123,11231
3382,40.68,-73.995,11231
3382,40.680611,-73.99475825,11231
3383,40.804213,-73.96699104,10025
3384,40.6787242,-73.99599099,11231
3386,40.6809591,-73.99905709,11231
3387,40.7934337,-73.94945003,10029
3388,40.6828003,-73.99990419,11231
3389,40.6830456,-74.00348559,11231
3390,40.79329668,-73.9432083,10029
3391,40.7892529,-73.93956237,10029
3392,40.6812117,-74.00860912,11231
3393,40.6794327,-74.00785041,11231
3394,40.6769993,-74.00647134,11231
3395,40.6763744,-74.00324957,11231
3396,40.6783563,-74.00014502,11231
3397,40.6763947,-73.99869893,11231
3398,40.6746957,-73.99785768,11231
3399,40.67260298,-73.98983002,11215
3400,40.7961535,-73.94782145,10029
3401,40.6724811,-73.99331394,11231
3402,40.6902375,-73.99203074,11231
3403,40.6705135,-73.98876585,11215
3404,40.6704922,-73.98541675,11215
3405,40.6704836,-73.98208968,11215
3407,40.679098,-73.98765475,11215
3408,40.6881529,-73.99520919,11201
3409,40.6867443,-73.99063168,11213
3410,40.6864442,-73.98759104,11217
3411,40.6849668,-73.98620772,11217
3412,40.6853761,-73.98302136,11217
3413,40.6827549,-73.98258555,11217
3414,40.68094472,-73.97567332,11213
3415,40.6793307,-73.97519523,11217
3416,40.6776147,-73.97324283,11217
3417,40.6795766,-73.97854971,11217
3418,40.6750207,-73.97111473,11238
3419,40.6792788,-73.98154004,11217
3420,40.6802133,-73.98432695,11217
3422,40.6859296,-74.00242364,11231
3423,40.66106337,-73.97945255,11215
3424,40.791976,-73.945993,10029
3425,40.7892105,-73.94370784,10029
3427,40.72430527,-73.99600983,10012
3429,40.68506807,-73.9779076,11217
3430,40.71907891,-73.9422369,11222
3431,40.746524,-73.977885,10016
3432,40.66906014,-73.99463654,11215
3434,40.79025417,-73.9771834,10024
3435,40.718822,-73.99596,10013
3437,40.79313481,-73.97700369,10024
3440,40.69241829,-73.98949474,11201
3441,40.752957,-74.00264,10017
3443,40.76132983,-73.97982001,10019
3449,40.72146256,-73.94800901,11222
3452,40.71915572,-73.94885391,11222
3453,40.71335226,-73.94910336,11211
3454,40.71036854,-73.94705951,11222
3456,40.71638032,-73.94821286,11211
3457,40.76302594,-73.97209525,10022
3458,40.76309387,-73.97835016,10019
3459,40.75763228,-73.96930575,10022
3461,40.71485151,-74.01122332,10007
3462,40.75118387,-73.97138715,10017
3463,40.73536706,-73.98797393,10003
3466,40.75668721,-73.98257732,10036
3467,40.72494672,-74.00165856,10012
3469,40.73181402,-73.95995021,11222
3472,40.74275383,-74.00747359,10014
3474,40.7252557,-74.00412083,10012
3477,40.65539977,-74.01062787,11232
3478,40.65708867,-74.00870204,11232
3479,40.6851256,-74.02535319,10004
3486,40.68841743,-73.98451656,11217
3489,40.71069995,-74.00354147,10038
3490,40.796879,-73.937261,10035
3491,40.79747,-73.93504,10035
3492,40.8005385,-73.9419949,10035
3493,40.799139,-73.9389152,10035
3494,40.797911,-73.9423,10029
3495,40.7945663,-73.9362541,10029
3496,40.7923272,-73.9383,10029
3497,40.7949879,-73.9333349,10035
3498,40.7974772,-73.9311847,10035
3499,40.8006721,-73.9349,10035
3500,40.7989445,-73.944846,10029
3501,40.8014866,-73.9442507,10035
3502,40.7954121,-73.9441232,10035
3503,40.80295,-73.942954,10037
3504,40.8029263,-73.9379,10035
3505,40.805726,-73.936322,10037
3506,40.8013066,-73.9398167,10037
3507,40.8045555,-73.9396861,10037
3508,40.809725,-73.953149,10027
3509,40.8011939,-73.9500739,10037
3510,40.8078316,-73.949373,10027
3511,40.802535,-73.9532423,10026
3512,40.7747175,-73.9337894,11102
3513,40.774645,-73.923706,11106
3514,40.7767,-73.927631,11105
3515,40.774591,-73.918544,11105
3516,40.7699176,-73.9184057,11102
3517,40.7711528,-73.9170074,11101
3518,40.808442,-73.9452087,10027
3520,40.804372,-73.951475,10026
3521,40.7987859,-73.9523,10037
3522,40.7701477,-73.9120938,11101
3523,40.7729,-73.916142,11102
3524,40.7774552,-73.9225403,11105
3525,40.776165,-73.9153175,11105
3526,40.7747878,-73.9125551,11105
3527,40.80698,-73.941747,10035
3528,40.7713937,-73.9077436,11105
3529,40.8107922,-73.9430681,10027
3530,40.7787185,-73.9145645,11102
3531,40.8125511,-73.9492286,10027
3532,40.78145,-73.9183302,11105
3533,40.8114323,-73.9518776,10027
3534,40.805159,-73.954692,10039
3535,40.804038,-73.945925,10027
3536,40.8082,-73.9641,10027
3537,40.6809741,-73.9710097,11238
3538,40.802692,-73.96295,10025
3539,40.8067581,-73.9607082,10027
3540,40.81,-73.9551508,10027
3541,40.813358,-73.956461,10027
3542,40.8086249,-73.9596214,10115
3543,40.81028506,-73.95736456,10027
3544,40.6804836,-73.9646795,11238
3545,40.8120562,-73.9612547,10027
3546,40.6791944,-73.9587903,11238
3547,40.8143256,-73.9590255,10115
3549,40.678045,-73.962408,11238
3551,40.795508,-73.941606,10029
3552,40.805973,-73.964928,10025
3553,40.801694,-73.957145,10026
3554,40.7552433,-73.9485678,11101
3555,40.751047,-73.93797,11101
3556,40.7527085,-73.9397405,11101
3557,40.75742,-73.945133,11101
3558,40.6794388,-73.9680438,11213
3559,40.7576314,-73.9391224,11101
3560,40.754876,-73.934326,11101
3561,40.7531106,-73.9279917,11101
3562,40.6765198,-73.9596082,11238
3563,40.757186,-73.932719,11106
3564,40.7601853,-73.9362726,11106
3565,40.7614376,-73.9411265,11101
3566,40.7596276,-73.9321455,11106
3567,40.7627442,-73.9391141,11106
3568,40.7569332,-73.9262231,11106
3569,40.6758324,-73.9561677,11238
3570,40.7557327,-73.9236611,11101
3571,40.676368,-73.952918,11216
3572,40.756913,-73.921631,11101
3573,40.7580583,-73.9242751,11106
3574,40.6769694,-73.96579,11216
3575,40.76108,-73.930562,11106
3576,40.6767,-73.969024,11238
3577,40.7628138,-73.9342862,11101
3578,40.6741806,-73.9564947,11216
3579,40.672695,-73.954131,11216
3580,40.6737236,-73.9631611,11238
3581,40.6740123,-73.9671457,11238
3582,40.6721683,-73.9609,11238
3583,40.6716493,-73.9631145,11238
3584,40.6707767,-73.9576801,11213
3585,40.6691783,-73.9554162,11225
3586,40.7638753,-73.9364848,11101
3587,40.6686744,-73.9618148,11225
3588,40.7671863,-73.9373554,11106
3589,40.7668,-73.9347774,11373
3590,40.6679411,-73.9588,11225
3591,40.7659,-73.930819,11106
3592,40.7633589,-73.9286471,11106
3593,40.761584,-73.925921,11106
3595,40.760339,-73.9222427,11106
3596,40.6642406,-73.9574686,11225
3597,40.7577284,-73.9166368,11101
3598,40.7595701,-73.9142678,11103
3599,40.66314,-73.9605695,11225
3601,40.6627059,-73.9569115,11225
3602,40.763154,-73.920827,11369
3603,40.7647,-73.9240312,11369
3604,40.6630619,-73.9538746,11225
3605,40.7658346,-73.9265474,11369
3606,40.74252,-73.948852,11101
3607,40.7682,-73.9322662,11106
3608,40.7423737,-73.9566,11109
3609,40.7692475,-73.9354504,11106
3610,40.770845,-73.934171,11106
3611,40.7449067,-73.9534573,11101
3612,40.7703743,-73.9286078,11102
3613,40.745038,-73.957539,11109
3614,40.768692,-73.9249574,11102
3615,40.748,-73.9460927,11101
3616,40.7656251,-73.9136695,11103
3617,40.7671,-73.9169858,11101
3618,40.7485,-73.941275,11101
3619,40.7713615,-73.9246145,11106
